70425e56975f3d1897e603026a6c27d60f3e69a0,MODIFY,regular-file,node_modules/pinkie-promise/package 2.json,1682,26
70425e56975f3d1897e603026a6c27d60f3e69a0,MODIFY,regular-file,node_modules/pinkie-promise/package.json,1682,26
9822a06cf88a8e1b12efb784eedf1ef0a47c2a83,MODIFY,regular-file,node_modules/pinkie/package 2.json,1695,24
9822a06cf88a8e1b12efb784eedf1ef0a47c2a83,MODIFY,regular-file,node_modules/pinkie/package.json,1695,24
20ac023337725bc2e7f68be1cc40d1fde89bc06e,MODIFY,regular-file,node_modules/pkg-dir/package 2.json,1956,26
20ac023337725bc2e7f68be1cc40d1fde89bc06e,MODIFY,regular-file,node_modules/pkg-dir/package.json,1956,26
226defe9ce89fd1b657aa667ca34a3eeaebc51f5,MODIFY,regular-file,node_modules/pnp-webpack-plugin/package 2.json,1712,24
226defe9ce89fd1b657aa667ca34a3eeaebc51f5,MODIFY,regular-file,node_modules/pnp-webpack-plugin/package.json,1712,24
19f968041288fcd078fc0b205dff61f48d4047d4,MODIFY,regular-file,node_modules/portfinder/node_modules/debug/package 2.json,2206,24
19f968041288fcd078fc0b205dff61f48d4047d4,MODIFY,regular-file,node_modules/portfinder/node_modules/debug/package.json,2206,24
2c0ab3e54008ee392e4ae2a5c1cebb3a3a2f6fa4,MODIFY,regular-file,node_modules/portfinder/package 2.json,1803,26
2c0ab3e54008ee392e4ae2a5c1cebb3a3a2f6fa4,MODIFY,regular-file,node_modules/portfinder/package.json,1803,26
361c420661696e31828c98c4e01f65c641a93236,MODIFY,regular-file,node_modules/posix-character-classes/package 2.json,2088,24
361c420661696e31828c98c4e01f65c641a93236,MODIFY,regular-file,node_modules/posix-character-classes/package.json,2088,24
c69469435a9c8994ed2aa0868a0ed4d34c0cca84,MODIFY,regular-file,node_modules/postcss-calc/package 2.json,2615,24
c69469435a9c8994ed2aa0868a0ed4d34c0cca84,MODIFY,regular-file,node_modules/postcss-calc/package.json,2615,24
8f8df44804cad7b57f1eff4e9ad5eb06c33b9f17,MODIFY,regular-file,node_modules/postcss-colormin/node_modules/postcss-value-parser/package 2.json,2270,24
8f8df44804cad7b57f1eff4e9ad5eb06c33b9f17,MODIFY,regular-file,node_modules/postcss-colormin/node_modules/postcss-value-parser/package.json,2270,24
d6637623c1da96a94b9420c874ae539f60afd3a1,MODIFY,regular-file,node_modules/postcss-colormin/package 2.json,2093,24
d6637623c1da96a94b9420c874ae539f60afd3a1,MODIFY,regular-file,node_modules/postcss-colormin/package.json,2093,24
875ffb9e3055794f224b0c6a3b8f10a17bc086fa,MODIFY,regular-file,node_modules/postcss-convert-values/node_modules/postcss-value-parser/package 2.json,2288,24
875ffb9e3055794f224b0c6a3b8f10a17bc086fa,MODIFY,regular-file,node_modules/postcss-convert-values/node_modules/postcss-value-parser/package.json,2288,24
cb182b8e90279cb72d36f18f9cde67bdc342676e,MODIFY,regular-file,node_modules/postcss-convert-values/package 2.json,1928,24
cb182b8e90279cb72d36f18f9cde67bdc342676e,MODIFY,regular-file,node_modules/postcss-convert-values/package.json,1928,24
07a7c0d47d971d41936934f5e44e3df46ece5b68,MODIFY,regular-file,node_modules/postcss-discard-comments/package 2.json,1979,24
07a7c0d47d971d41936934f5e44e3df46ece5b68,MODIFY,regular-file,node_modules/postcss-discard-comments/package.json,1979,24
ef2af88aa52e2bd6bfb8a26c3ef71bba02a3d727,MODIFY,regular-file,node_modules/postcss-discard-duplicates/package 2.json,1953,24
ef2af88aa52e2bd6bfb8a26c3ef71bba02a3d727,MODIFY,regular-file,node_modules/postcss-discard-duplicates/package.json,1953,24
9dfc6110df8694efb930d9f306a661963b0c1381,MODIFY,regular-file,node_modules/postcss-discard-empty/package 2.json,1925,24
9dfc6110df8694efb930d9f306a661963b0c1381,MODIFY,regular-file,node_modules/postcss-discard-empty/package.json,1925,24
68314bbcd3e732615d712ab0bbd3aefb3eea5d6e,MODIFY,regular-file,node_modules/postcss-discard-overridden/package 2.json,1953,24
68314bbcd3e732615d712ab0bbd3aefb3eea5d6e,MODIFY,regular-file,node_modules/postcss-discard-overridden/package.json,1953,24
52bae9fe9bcabdda3436fb56e596341abe68f3af,MODIFY,regular-file,node_modules/postcss-import/node_modules/postcss-value-parser/package 2.json,2264,24
52bae9fe9bcabdda3436fb56e596341abe68f3af,MODIFY,regular-file,node_modules/postcss-import/node_modules/postcss-value-parser/package.json,2264,24
1f578f8166624c6406219634ef0d75cd6e57294f,MODIFY,regular-file,node_modules/postcss-import/package 2.json,2351,24
1f578f8166624c6406219634ef0d75cd6e57294f,MODIFY,regular-file,node_modules/postcss-import/package.json,2351,24
4e3c18e42fc399ba6cd3a4a233f4484d26eda9a9,MODIFY,regular-file,node_modules/postcss-load-config/package 2.json,2377,24
4e3c18e42fc399ba6cd3a4a233f4484d26eda9a9,MODIFY,regular-file,node_modules/postcss-load-config/package.json,2377,24
fc309c169096322586979f1d4b5a4edaca5c7f4d,MODIFY,regular-file,node_modules/postcss-loader/node_modules/json5/package 2.json,3219,24
fc309c169096322586979f1d4b5a4edaca5c7f4d,MODIFY,regular-file,node_modules/postcss-loader/node_modules/json5/package.json,3219,24
477de46cb1e67978d5fb988dd37f86067f385fb4,MODIFY,regular-file,node_modules/postcss-loader/node_modules/loader-utils/package 2.json,1902,24
477de46cb1e67978d5fb988dd37f86067f385fb4,MODIFY,regular-file,node_modules/postcss-loader/node_modules/loader-utils/package.json,1902,24
1deed3042da9ab06d870e5e359b19f9aabe65d22,MODIFY,regular-file,node_modules/postcss-loader/node_modules/schema-utils/package 2.json,2187,24
1deed3042da9ab06d870e5e359b19f9aabe65d22,MODIFY,regular-file,node_modules/postcss-loader/node_modules/schema-utils/package.json,2187,24
0a1f6ba03522c58765be9ad21d59ad24e2df145c,MODIFY,regular-file,node_modules/postcss-loader/package 2.json,2392,31
0a1f6ba03522c58765be9ad21d59ad24e2df145c,MODIFY,regular-file,node_modules/postcss-loader/package.json,2392,31
0ca3b9a744f2a29048d83a6fe659a0766312fec5,MODIFY,regular-file,node_modules/postcss-merge-longhand/node_modules/postcss-value-parser/package 2.json,2288,24
0ca3b9a744f2a29048d83a6fe659a0766312fec5,MODIFY,regular-file,node_modules/postcss-merge-longhand/node_modules/postcss-value-parser/package.json,2288,24
d39a7a98ab051060d31e6376a5ebce60c1e46a57,MODIFY,regular-file,node_modules/postcss-merge-longhand/package 2.json,2018,24
d39a7a98ab051060d31e6376a5ebce60c1e46a57,MODIFY,regular-file,node_modules/postcss-merge-longhand/package.json,2018,24
d5619da0087b031535bf2eba9bcdaaf6a09b4e65,MODIFY,regular-file,node_modules/postcss-merge-rules/node_modules/postcss-selector-parser/package 2.json,3106,24
d5619da0087b031535bf2eba9bcdaaf6a09b4e65,MODIFY,regular-file,node_modules/postcss-merge-rules/node_modules/postcss-selector-parser/package.json,3106,24
9aafac64c642f8d4670987d7b8be52b71c511979,MODIFY,regular-file,node_modules/postcss-merge-rules/package 2.json,2164,28
9aafac64c642f8d4670987d7b8be52b71c511979,MODIFY,regular-file,node_modules/postcss-merge-rules/package.json,2164,28
c111af5a195df654a0c74a1197333b27fd761dee,MODIFY,regular-file,node_modules/postcss-minify-font-values/node_modules/postcss-value-parser/package 2.json,2300,24
c111af5a195df654a0c74a1197333b27fd761dee,MODIFY,regular-file,node_modules/postcss-minify-font-values/node_modules/postcss-value-parser/package.json,2300,24
10e0aa3f7628912d300fb1b872bd8aa55a85cced,MODIFY,regular-file,node_modules/postcss-minify-font-values/package 2.json,1945,24
10e0aa3f7628912d300fb1b872bd8aa55a85cced,MODIFY,regular-file,node_modules/postcss-minify-font-values/package.json,1945,24
b8b930ae4c9ae2fe8d284eaee677861eb5128ddc,MODIFY,regular-file,node_modules/postcss-minify-gradients/node_modules/postcss-value-parser/package 2.json,2294,24
b8b930ae4c9ae2fe8d284eaee677861eb5128ddc,MODIFY,regular-file,node_modules/postcss-minify-gradients/node_modules/postcss-value-parser/package.json,2294,24
731e4592343121b77ad2d911d504c0ecc5273dcf,MODIFY,regular-file,node_modules/postcss-minify-gradients/package 2.json,2001,24
731e4592343121b77ad2d911d504c0ecc5273dcf,MODIFY,regular-file,node_modules/postcss-minify-gradients/package.json,2001,24
607937c5fd90a70fc0e0507cc8b318fb028bafb9,MODIFY,regular-file,node_modules/postcss-minify-params/node_modules/postcss-value-parser/package 2.json,2285,24
607937c5fd90a70fc0e0507cc8b318fb028bafb9,MODIFY,regular-file,node_modules/postcss-minify-params/node_modules/postcss-value-parser/package.json,2285,24
e631d781d307789cd56690dac036cbe6d01f2775,MODIFY,regular-file,node_modules/postcss-minify-params/package 2.json,2013,24
e631d781d307789cd56690dac036cbe6d01f2775,MODIFY,regular-file,node_modules/postcss-minify-params/package.json,2013,24
0871efaa5209e89380f676ab0c4db2f33dceae91,MODIFY,regular-file,node_modules/postcss-minify-selectors/node_modules/postcss-selector-parser/package 2.json,3121,24
0871efaa5209e89380f676ab0c4db2f33dceae91,MODIFY,regular-file,node_modules/postcss-minify-selectors/node_modules/postcss-selector-parser/package.json,3121,24
9396b3a4549f942f03f611aa6f763af92d63b646,MODIFY,regular-file,node_modules/postcss-minify-selectors/package 2.json,2132,28
9396b3a4549f942f03f611aa6f763af92d63b646,MODIFY,regular-file,node_modules/postcss-minify-selectors/package.json,2132,28
513ba0dd2f426bf07d4dcac60c9a3e111da3f873,MODIFY,regular-file,node_modules/postcss-modules-extract-imports/package 2.json,2172,24
513ba0dd2f426bf07d4dcac60c9a3e111da3f873,MODIFY,regular-file,node_modules/postcss-modules-extract-imports/package.json,2172,24
1028f545fd5265c6400bdae9842f468663acff78,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/node_modules/postcss/package 2.json,2109,24
1028f545fd5265c6400bdae9842f468663acff78,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/node_modules/postcss/package.json,2109,24
9e0a983ba76db488da077de46c1c5737a700e431,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/node_modules/source-map/package 2.json,4997,24
9e0a983ba76db488da077de46c1c5737a700e431,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/node_modules/source-map/package.json,4997,24
31c45fbdc05d4d38b67209b134818227afa32896,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/node_modules/supports-color/package 2.json,2076,24
31c45fbdc05d4d38b67209b134818227afa32896,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/node_modules/supports-color/package.json,2076,24
70d8e915187ad0b7ae34bdcb4cdaf43331747bc2,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/package 2.json,2539,27
70d8e915187ad0b7ae34bdcb4cdaf43331747bc2,MODIFY,regular-file,node_modules/postcss-modules-local-by-default/package.json,2539,27
51b68db7823b4d97961083f6eb8da529b1f29703,MODIFY,regular-file,node_modules/postcss-modules-scope/package 2.json,2245,24
51b68db7823b4d97961083f6eb8da529b1f29703,MODIFY,regular-file,node_modules/postcss-modules-scope/package.json,2245,24
2f2701c54531e5d039cb62025ffbf09776449e12,MODIFY,regular-file,node_modules/postcss-modules-values/package 2.json,2078,24
2f2701c54531e5d039cb62025ffbf09776449e12,MODIFY,regular-file,node_modules/postcss-modules-values/package.json,2078,24
0a87167b812d935494dd8a168baa393bc5bad281,MODIFY,regular-file,node_modules/postcss-normalize-charset/package 2.json,1908,24
0a87167b812d935494dd8a168baa393bc5bad281,MODIFY,regular-file,node_modules/postcss-normalize-charset/package.json,1908,24
092af2ee33e817bf167734b65719c03b9fd2df2b,MODIFY,regular-file,node_modules/postcss-normalize-display-values/node_modules/postcss-value-parser/package 2.json,2318,24
092af2ee33e817bf167734b65719c03b9fd2df2b,MODIFY,regular-file,node_modules/postcss-normalize-display-values/node_modules/postcss-value-parser/package.json,2318,24
b45ec445f4bef7b891f7380ba267b3e6bf0a0625,MODIFY,regular-file,node_modules/postcss-normalize-display-values/package 2.json,1999,24
b45ec445f4bef7b891f7380ba267b3e6bf0a0625,MODIFY,regular-file,node_modules/postcss-normalize-display-values/package.json,1999,24
ae2ea968ca1bfef200a15f6375f5d0ef8293455f,MODIFY,regular-file,node_modules/postcss-normalize-positions/node_modules/postcss-value-parser/package 2.json,2303,24
ae2ea968ca1bfef200a15f6375f5d0ef8293455f,MODIFY,regular-file,node_modules/postcss-normalize-positions/node_modules/postcss-value-parser/package.json,2303,24
6cbfebb550733a1f29760c371895bf088807560d,MODIFY,regular-file,node_modules/postcss-normalize-positions/package 2.json,2038,24
6cbfebb550733a1f29760c371895bf088807560d,MODIFY,regular-file,node_modules/postcss-normalize-positions/package.json,2038,24
8291b66c5acc530f646af843bcb353853da770ed,MODIFY,regular-file,node_modules/postcss-normalize-repeat-style/node_modules/postcss-value-parser/package 2.json,2312,24
8291b66c5acc530f646af843bcb353853da770ed,MODIFY,regular-file,node_modules/postcss-normalize-repeat-style/node_modules/postcss-value-parser/package.json,2312,24
a8c8b88cda8fac4d8f14d0e9b5cb7354dcdb61ae,MODIFY,regular-file,node_modules/postcss-normalize-repeat-style/package 2.json,2019,24
a8c8b88cda8fac4d8f14d0e9b5cb7354dcdb61ae,MODIFY,regular-file,node_modules/postcss-normalize-repeat-style/package.json,2019,24
676b6fcafc1b65d76b0a2843b17d84c3aa2eb2a4,MODIFY,regular-file,node_modules/postcss-normalize-string/node_modules/postcss-value-parser/package 2.json,2294,24
676b6fcafc1b65d76b0a2843b17d84c3aa2eb2a4,MODIFY,regular-file,node_modules/postcss-normalize-string/node_modules/postcss-value-parser/package.json,2294,24
995a54a97f0a838509abd419899249fb5ff11e28,MODIFY,regular-file,node_modules/postcss-normalize-string/package 2.json,1957,24
995a54a97f0a838509abd419899249fb5ff11e28,MODIFY,regular-file,node_modules/postcss-normalize-string/package.json,1957,24
7732f4a4a4a697f3493889a93611399d840a7c50,MODIFY,regular-file,node_modules/postcss-normalize-timing-functions/node_modules/postcss-value-parser/package 2.json,2324,24
7732f4a4a4a697f3493889a93611399d840a7c50,MODIFY,regular-file,node_modules/postcss-normalize-timing-functions/node_modules/postcss-value-parser/package.json,2324,24
af08884aa3fc482396d94dad4bbe155b5a3fc0ae,MODIFY,regular-file,node_modules/postcss-normalize-timing-functions/package 2.json,2010,24
af08884aa3fc482396d94dad4bbe155b5a3fc0ae,MODIFY,regular-file,node_modules/postcss-normalize-timing-functions/package.json,2010,24
4524c271b21d10f5313838b9682e6fa55e3c1222,MODIFY,regular-file,node_modules/postcss-normalize-unicode/node_modules/postcss-value-parser/package 2.json,2297,24
4524c271b21d10f5313838b9682e6fa55e3c1222,MODIFY,regular-file,node_modules/postcss-normalize-unicode/node_modules/postcss-value-parser/package.json,2297,24
9677930f4e89fb246312ec142a9507ad350ba93e,MODIFY,regular-file,node_modules/postcss-normalize-unicode/package 2.json,1998,24
9677930f4e89fb246312ec142a9507ad350ba93e,MODIFY,regular-file,node_modules/postcss-normalize-unicode/package.json,1998,24
e236445e8044c359d70aa6da3bd4b67c80272510,MODIFY,regular-file,node_modules/postcss-normalize-url/node_modules/postcss-value-parser/package 2.json,2285,24
e236445e8044c359d70aa6da3bd4b67c80272510,MODIFY,regular-file,node_modules/postcss-normalize-url/node_modules/postcss-value-parser/package.json,2285,24
bc0ec73a36b8260c3bf76a20d1217d3b11a35914,MODIFY,regular-file,node_modules/postcss-normalize-url/package 2.json,2011,24
bc0ec73a36b8260c3bf76a20d1217d3b11a35914,MODIFY,regular-file,node_modules/postcss-normalize-url/package.json,2011,24
857526d50eac82326c035f125987c740f82db4f4,MODIFY,regular-file,node_modules/postcss-normalize-whitespace/node_modules/postcss-value-parser/package 2.json,2306,24
857526d50eac82326c035f125987c740f82db4f4,MODIFY,regular-file,node_modules/postcss-normalize-whitespace/node_modules/postcss-value-parser/package.json,2306,24
089c153e538c77c5a87e65437f01150b2b476f3f,MODIFY,regular-file,node_modules/postcss-normalize-whitespace/package 2.json,1985,24
089c153e538c77c5a87e65437f01150b2b476f3f,MODIFY,regular-file,node_modules/postcss-normalize-whitespace/package.json,1985,24
21cedd613919448e4c401888aa7de4a3fd364784,MODIFY,regular-file,node_modules/postcss-ordered-values/node_modules/postcss-value-parser/package 2.json,2288,24
21cedd613919448e4c401888aa7de4a3fd364784,MODIFY,regular-file,node_modules/postcss-ordered-values/node_modules/postcss-value-parser/package.json,2288,24
a6feffdad30562e83dce5a611ec83a4b088e378e,MODIFY,regular-file,node_modules/postcss-ordered-values/package 2.json,1961,24
a6feffdad30562e83dce5a611ec83a4b088e378e,MODIFY,regular-file,node_modules/postcss-ordered-values/package.json,1961,24
e5e730f237768bf626fceef40f815f59c489f59a,MODIFY,regular-file,node_modules/postcss-reduce-initial/package 2.json,2142,24
e5e730f237768bf626fceef40f815f59c489f59a,MODIFY,regular-file,node_modules/postcss-reduce-initial/package.json,2142,24
6ed728dba365e65446bf851f2b6cf1d8319201f9,MODIFY,regular-file,node_modules/postcss-reduce-transforms/node_modules/postcss-value-parser/package 2.json,2297,24
6ed728dba365e65446bf851f2b6cf1d8319201f9,MODIFY,regular-file,node_modules/postcss-reduce-transforms/node_modules/postcss-value-parser/package.json,2297,24
e8897912fccc2414fae61df40fb8fe69e8cc436f,MODIFY,regular-file,node_modules/postcss-reduce-transforms/package 2.json,1929,24
e8897912fccc2414fae61df40fb8fe69e8cc436f,MODIFY,regular-file,node_modules/postcss-reduce-transforms/package.json,1929,24
a1e97cac87f1ff20494a4950b07d36a1ea2a6179,MODIFY,regular-file,node_modules/postcss-selector-parser/package 2.json,3120,26
a1e97cac87f1ff20494a4950b07d36a1ea2a6179,MODIFY,regular-file,node_modules/postcss-selector-parser/package.json,3120,26
9a3561129778529854601419ca0089ebbb240eec,MODIFY,regular-file,node_modules/postcss-svgo/node_modules/postcss-value-parser/package 2.json,2258,24
9a3561129778529854601419ca0089ebbb240eec,MODIFY,regular-file,node_modules/postcss-svgo/node_modules/postcss-value-parser/package.json,2258,24
0ab6a6abbb4ea1b337ce7ef2c18b9814a774e819,MODIFY,regular-file,node_modules/postcss-svgo/package 2.json,1932,24
0ab6a6abbb4ea1b337ce7ef2c18b9814a774e819,MODIFY,regular-file,node_modules/postcss-svgo/package.json,1932,24
9ebd0eaa04d204c516c9e2a4cd42b88d1e233f16,MODIFY,regular-file,node_modules/postcss-unique-selectors/package 2.json,1934,24
9ebd0eaa04d204c516c9e2a4cd42b88d1e233f16,MODIFY,regular-file,node_modules/postcss-unique-selectors/package.json,1934,24
d983b8b9ff057ada808ca3179027113b854a193d,MODIFY,regular-file,node_modules/postcss-value-parser/package 2.json,2339,27
d983b8b9ff057ada808ca3179027113b854a193d,MODIFY,regular-file,node_modules/postcss-value-parser/package.json,2339,27
1cc4fab1d27aecae8774dea8b67063fdc5bc62e3,MODIFY,regular-file,node_modules/postcss/node_modules/source-map/package 2.json,4893,24
1cc4fab1d27aecae8774dea8b67063fdc5bc62e3,MODIFY,regular-file,node_modules/postcss/node_modules/source-map/package.json,4893,24
1d2782747965b3f9b8aa9f32ec92d609fb5ad928,MODIFY,regular-file,node_modules/postcss/node_modules/supports-color/package 2.json,1972,24
1d2782747965b3f9b8aa9f32ec92d609fb5ad928,MODIFY,regular-file,node_modules/postcss/node_modules/supports-color/package.json,1972,24
2afb53d7f2aa18497dbbb91feed116daab57d53a,MODIFY,regular-file,node_modules/postcss/package 2.json,3305,66
2afb53d7f2aa18497dbbb91feed116daab57d53a,MODIFY,regular-file,node_modules/postcss/package.json,3305,66
53170858e64f32665e9a47c20e48c48f50dcfc71,MODIFY,regular-file,node_modules/prepend-http/package 2.json,1694,24
53170858e64f32665e9a47c20e48c48f50dcfc71,MODIFY,regular-file,node_modules/prepend-http/package.json,1694,24
de1242f6b4c18437bbfb8c7259f890fc3d46e652,MODIFY,regular-file,node_modules/process-nextick-args/package 2.json,1512,24
